#,"Date Time, GMT-07:00","Voltage, V (LGR S/N: 10524949, SEN S/N: 10509795)","Current, mA (LGR S/N: 10524949, SEN S/N: 10509795)","Wind Direction, ø (LGR S/N: 10524949, SEN S/N: 10515876)","Wind Speed, mph (LGR S/N: 10524949, SEN S/N: 10521987)","Gust Speed, mph (LGR S/N: 10524949, SEN S/N: 10521987)","Solar Radiation, W/m² (LGR S/N: 10524949, SEN S/N: 10532323)","Temp, °F (LGR S/N: 10524949, SEN S/N: 10540329)","RH, % (LGR S/N: 10524949, SEN S/N: 10540329)"
1,10/15/2020 9:30,-0.1988,0,195.1,0,0,54.4,32.193,88.8
2,10/15/2020 9:40,-0.2039,0,193.7,0,0,79.4,32.742,87.5
3,10/15/2020 9:50,-0.2039,0,202.2,0,0,35.6,33.138,86.9
4,10/15/2020 10:00,-0.2039,0,186.7,0,0,228.1,33.188,85.8
5,10/15/2020 10:10,-0.2039,0,162.9,0,0,226.9,32.691,85.7
6,10/15/2020 10:20,-0.2039,0,162.9,0,0,63.1,34.858,86.3
7,10/15/2020 10:30,-0.2039,0,158.6,0,0,56.9,32.79,85.4
8,10/15/2020 10:40,-0.2039,0,162.9,0,0,213.1,34.124,86.6
9,10/15/2020 10:50,-0.2039,0,164.3,0,0,73.1,33.237,85.9
10,10/15/2020 11:00,-0.2039,0,164.3,0,0,101.9,33.386,86.1
11,10/15/2020 11:10,-0.2039,0,164.3,0,0,56.9,35.298,85.7
12,10/15/2020 11:20,-0.2039,0,164.3,0,0,233.1,34.761,84
13,10/15/2020 11:30,-0.2039,0,164.3,0,0,131.9,35.249,82.6
14,10/15/2020 11:40,-0.2039,0,162.9,0,0,110.6,36.072,81.6
15,10/15/2020 11:50,-0.2039,0,167.1,0,0,100.6,34.907,81.1
16,10/15/2020 12:00,-0.2039,0,175.5,0,0,94.4,34.174,81.7
17,10/15/2020 12:10,-0.2039,0,175.5,0,0,46.9,33.831,82
18,10/15/2020 12:20,-0.2039,0,175.5,0,0,83.1,34.174,82.3
19,10/15/2020 12:30,-0.2039,0,175.5,0,0,79.4,34.075,81.9
20,10/15/2020 12:40,-0.2039,0,175.5,0,0,103.1,34.957,82.6
21,10/15/2020 12:50,-0.2039,0,175.5,0,0,79.4,35.103,81.5
22,10/15/2020 13:00,-0.2039,0,175.5,0,0,80.6,34.81,81.2
23,10/15/2020 13:10,-0.2039,0,175.5,0,0,103.1,36.795,81
24,10/15/2020 13:20,-0.2039,0,176.9,0,0,335.6,38.226,79.2
25,10/15/2020 13:30,-0.2039,0,178.3,0,0,181.9,38.131,77
26,10/15/2020 13:40,-0.2039,0,178.3,0,0,169.4,37.225,74.7
27,10/15/2020 13:50,-0.2039,0,200.8,0,0,98.1,37.13,74.9
28,10/15/2020 14:00,-0.2039,0,241.5,0,0,86.9,36.12,76.2
29,10/15/2020 14:10,-0.2039,0,338.3,0,0,129.4,36.12,77.5
30,10/15/2020 14:20,-0.2039,0,338.3,0,0,114.4,37.13,77
31,10/15/2020 14:30,-0.2039,0,283.6,0,0,100.6,36.842,76.6
32,10/15/2020 14:40,-0.2039,0,254.1,0,0,93.1,36.795,75.9
33,10/15/2020 14:50,-0.2039,0,248.5,0,0,143.1,38.7,75.7
34,10/15/2020 15:00,-0.2039,0,247.1,0,0,104.4,38.037,73.3
35,10/15/2020 15:10,-0.2039,0,188.1,0,0.56,114.4,36.41,73.5
36,10/15/2020 15:20,-0.2039,0,186.7,0,0,116.9,36.795,74.2
37,10/15/2020 15:30,-0.2039,0,195.1,0,1.12,136.9,37.274,73.1
38,10/15/2020 15:40,-0.2039,0,199.4,0,0,111.9,36.795,73.4
39,10/15/2020 15:50,-0.2039,0,199.4,0,0,63.1,36.505,74.5
40,10/15/2020 16:00,-0.2039,0,199.4,0,0,76.9,36.603,74.9
41,10/15/2020 16:10,-0.2039,0,198,0,0.56,56.9,36.554,75.4
42,10/15/2020 16:20,-0.2039,0,185.3,0,0,39.4,35.541,76.2
43,10/15/2020 16:30,-0.2039,0,185.3,0,0,48.1,35.298,78.2
44,10/15/2020 16:40,-0.2039,0,186.7,0,0.56,24.4,35.83,78.8
45,10/15/2020 16:50,-0.2039,0,189.5,0,0,19.4,35.006,79.3
46,10/15/2020 17:00,-0.2039,0,189.5,0,0,19.4,34.272,79.6
47,10/15/2020 17:10,-0.2039,0,189.5,0,0,18.1,34.174,80.9
48,10/15/2020 17:20,-0.2039,0,189.5,0,0,18.1,33.732,82
49,10/15/2020 17:30,-0.2039,0,189.5,0,0,10.6,33.633,83.5
50,10/15/2020 17:40,-0.2039,0,189.5,0,0,5.6,33.188,84.6
51,10/15/2020 17:50,-0.2039,0,189.5,0,0,3.1,32.94,84.9
52,10/15/2020 18:00,-0.2039,0,179.7,0,0,0.6,32.94,84.6
53,10/15/2020 18:10,-0.2039,0,179.7,0,0,0.6,32.742,84.9
54,10/15/2020 18:20,-0.2039,0,179.7,0,0,0.6,32.443,85.9
55,10/15/2020 18:30,-0.2039,0,179.7,0,0,0.6,32.293,87.1
56,10/15/2020 18:40,-0.2039,0,179.7,0,0,0.6,32.293,87.3
57,10/15/2020 18:50,-0.2039,0,169.9,0,0,0.6,32.293,87.2
58,10/15/2020 19:00,-0.2039,0,103.9,0,0,0.6,32.243,86.9
59,10/15/2020 19:10,-0.2039,0,105.3,0,0,0.6,31.541,87.3
60,10/15/2020 19:20,-0.2039,0,178.3,0,0,0.6,30.733,89.5
61,10/15/2020 19:30,-0.2039,0,178.3,0,0,0.6,30.58,90.8
62,10/15/2020 19:40,-0.2039,0,178.3,0,0,0.6,30.58,91.7
63,10/15/2020 19:50,-0.2039,0,178.3,0,0,0.6,30.529,92.3
64,10/15/2020 20:00,-0.2039,0,178.3,0,0,0.6,30.479,92.6
65,10/15/2020 20:10,-0.2039,0,178.3,0,0,0.6,30.479,93.1
66,10/15/2020 20:20,-0.2039,0,178.3,0,0,0.6,30.376,93.4
67,10/15/2020 20:30,-0.2039,0,178.3,0,0,0.6,30.276,93.7
68,10/15/2020 20:40,-0.2039,0,178.3,0,0,0.6,30.173,94.1
69,10/15/2020 20:50,-0.2039,0,178.3,0,0,0.6,30.225,94.3
70,10/15/2020 21:00,-0.2039,0,178.3,0,0,0.6,30.225,94.5
71,10/15/2020 21:10,-0.2039,0,178.3,0,0,0.6,30.02,94.7
72,10/15/2020 21:20,-0.2039,0,178.3,0,0,0.6,30.123,94.9
73,10/15/2020 21:30,-0.2039,0,178.3,0,0,0.6,30.276,95.1
74,10/15/2020 21:40,-0.2039,0,178.3,0,0,0.6,30.225,95.1
75,10/15/2020 21:50,-0.2039,0,178.3,0,0,0.6,30.225,95.2
76,10/15/2020 22:00,-0.2039,0,178.3,0,0,0.6,30.123,95.3
77,10/15/2020 22:10,-0.2039,0,178.3,0,0,0.6,30.123,95.2
78,10/15/2020 22:20,-0.2039,0,178.3,0,0,0.6,30.123,95
79,10/15/2020 22:30,-0.2039,0,178.3,0,0,0.6,30.173,95
80,10/15/2020 22:40,-0.2039,0,178.3,0,0,0.6,30.072,94.9
81,10/15/2020 22:50,-0.2039,0,178.3,0,0,0.6,30.123,94.9
82,10/15/2020 23:00,-0.2039,0,178.3,0,0,0.6,30.173,95
83,10/15/2020 23:10,-0.2039,0,178.3,0,0,0.6,30.123,95.1
84,10/15/2020 23:20,-0.2039,0,178.3,0,0,0.6,30.225,95.1
85,10/15/2020 23:30,-0.2039,0,178.3,0,0,0.6,30.376,95.1
86,10/15/2020 23:40,-0.2039,0,178.3,0,0,0.6,30.429,95.1
87,10/15/2020 23:50,-0.2039,0,178.3,0,0,0.6,30.783,95.1
88,10/16/2020 0:00,-0.2039,0,214.8,0,0,0.6,31.39,95.2
89,10/16/2020 0:10,-0.2039,0,231.6,0,0,0.6,31.791,95.4
90,10/16/2020 0:20,-0.2039,0,220.4,0,0,0.6,31.692,95.6
91,10/16/2020 0:30,-0.2039,0,220.4,0,0,0.6,31.692,95.6
92,10/16/2020 0:40,-0.2039,0,226,0,0,0.6,31.842,95.7
93,10/16/2020 0:50,-0.2039,0,224.6,0,0,0.6,31.842,95.9
94,10/16/2020 1:00,-0.2039,0,244.3,0,0,0.6,31.743,96.1
95,10/16/2020 1:10,-0.2039,0,256.9,0,0,0.6,31.791,96.1
96,10/16/2020 1:20,-0.2039,0,256.9,0,0,0.6,31.993,96.2
97,10/16/2020 1:30,-0.2039,0,255.5,0,0,0.6,31.993,96.3
98,10/16/2020 1:40,-0.2039,0,240.1,0,0,0.6,32.043,96.3
99,10/16/2020 1:50,-0.2039,0,261.1,0,0,0.6,32.193,96.4
100,10/16/2020 2:00,-0.2039,0,224.6,0,0,0.6,32.342,96.5
101,10/16/2020 2:10,-0.2039,0,214.8,0,0,0.6,32.443,96.5
102,10/16/2020 2:20,-0.2039,0,207.8,0,0,0.6,32.592,96.6
103,10/16/2020 2:30,-0.2039,0,210.6,0,0,0.6,32.94,96.7
104,10/16/2020 2:40,-0.2039,0,223.2,0,0,0.6,32.99,96.6
105,10/16/2020 2:50,-0.2039,0,221.8,0,0,0.6,32.94,96.6
106,10/16/2020 3:00,-0.2039,0,221.8,0,0,0.6,33.138,96.7
107,10/16/2020 3:10,-0.2039,0,223.2,0,0,0.6,32.94,96.7
108,10/16/2020 3:20,-0.2039,0,223.2,0,0,0.6,33.584,96.9
109,10/16/2020 3:30,-0.2039,0,202.2,0,0,0.6,33.732,96.9
110,10/16/2020 3:40,-0.2039,0,262.5,0,0,0.6,34.32,97
111,10/16/2020 3:50,-0.2039,0,237.3,0,0,0.6,35.152,97.2
112,10/16/2020 4:00,-0.2039,0,190.9,0,0,0.6,35.249,97.2
113,10/16/2020 4:10,-0.2039,0,190.9,0,1.12,0.6,35.83,97.3
114,10/16/2020 4:20,-0.1988,0,209.2,0,1.12,0.6,36.554,97.3
115,10/16/2020 4:30,-0.1988,0,182.5,0,1.12,0.6,37.081,97.4
116,10/16/2020 4:40,-0.1988,0,193.7,0,0.56,0.6,36.986,97.3
117,10/16/2020 4:50,-0.1988,0,186.7,0,0,0.6,36.554,97.1
118,10/16/2020 5:00,-0.1988,0,175.5,0,0,0.6,36.651,97.2
119,10/16/2020 5:10,-0.1988,0,183.9,0,0,0.6,36.986,97.2
120,10/16/2020 5:20,-0.1988,0,188.1,0,0,0.6,37.274,97.2
121,10/16/2020 5:30,-0.1988,0,171.3,0,0,0.6,37.321,97.1
122,10/16/2020 5:40,-0.1988,0,168.5,0,0,0.6,37.942,97.1
123,10/16/2020 5:50,-0.1988,0,176.9,0,0.56,0.6,37.702,97
124,10/16/2020 6:00,-0.1988,0,171.3,0,0,0.6,37.656,96.8
125,10/16/2020 6:10,-0.1988,0,172.7,0,0.56,0.6,37.893,96.8
126,10/16/2020 6:20,-0.1988,0,233.1,0,0,0.6,37.846,96.8
127,10/16/2020 6:30,-0.1988,0,221.8,0,0,0.6,38.037,96.9
128,10/16/2020 6:40,-0.1988,0,195.1,0,0,0.6,38.273,96.8
129,10/16/2020 6:50,-0.1937,0,196.5,0,3.38,0.6,39.549,96.7
130,10/16/2020 7:00,-0.1937,0,224.6,0,1.7,0.6,39.549,96
131,10/16/2020 7:10,-0.1937,0,196.5,0,1.12,0.6,39.031,95.9
132,10/16/2020 7:20,-0.1937,0,200.8,0,3.38,0.6,39.783,96.3
133,10/16/2020 7:30,-0.1937,0,202.2,0,1.7,0.6,39.69,96.1
134,10/16/2020 7:40,-0.1937,0,209.2,0,2.26,1.9,40.017,95.9
135,10/16/2020 7:50,-0.1937,0,190.9,0,2.26,1.9,39.783,95.7
136,10/16/2020 8:00,-0.1937,0,178.3,0,2.82,3.1,39.643,95.7
137,10/16/2020 8:10,-0.1937,0,190.9,0,2.82,4.4,40.064,95.7
138,10/16/2020 8:20,-0.1937,0,196.5,0,2.26,5.6,40.017,95.2
139,10/16/2020 8:30,-0.1937,0,185.3,0,1.7,4.4,39.877,95.1
140,10/16/2020 8:40,-0.1937,0,189.5,0,2.26,5.6,40.017,95.2
141,10/16/2020 8:50,-0.1937,0,174.1,0,1.12,10.6,40.158,95.3
142,10/16/2020 9:00,-0.1937,0,193.7,0,3.38,5.6,40.719,95.5
143,10/16/2020 9:10,-0.1937,0,189.5,0,2.26,5.6,40.764,95
144,10/16/2020 9:20,-0.1937,0,206.4,0,2.26,5.6,40.672,94.8
145,10/16/2020 9:30,-0.1937,0,206.4,0,2.26,5.6,40.392,95
146,10/16/2020 9:40,-0.1937,0,192.3,0,1.12,6.9,40.204,95.3
147,10/16/2020 9:50,-0.1937,0,172.7,0,3.38,8.1,40.579,95.1
148,10/16/2020 10:00,-0.1937,0,202.2,0,1.12,9.4,40.532,95
149,10/16/2020 10:10,-0.1937,0,240.1,0,1.12,14.4,40.858,95.2
150,10/16/2020 10:20,-0.1937,0,200.8,0,1.12,16.9,40.858,95
151,10/16/2020 10:30,-0.1937,0,188.1,0,0,19.4,40.672,94.7
152,10/16/2020 10:40,-0.1937,0,188.1,0,0.56,18.1,40.858,95.2
153,10/16/2020 10:50,-0.1937,0,189.5,0,2.82,16.9,41.23,95.1
154,10/16/2020 11:00,-0.1937,0,199.4,0,0,11.9,41.23,94.9
155,10/16/2020 11:10,-0.1937,0,202.2,0,1.12,11.9,41.601,95
156,10/16/2020 11:20,-0.1937,0,195.1,0,1.12,6.9,41.693,94.6
157,10/16/2020 11:30,-0.1937,0,209.2,0,0.56,16.9,41.508,94.4
158,10/16/2020 11:40,-0.1937,0,193.7,0,3.38,11.9,42.663,94.4
159,10/16/2020 11:50,-0.1937,0,205,0.56,6.2,11.9,43.351,93.4
160,10/16/2020 12:00,-0.1937,0,202.2,0.56,7.31,11.9,43.351,92.7
161,10/16/2020 12:10,-0.1988,0,190.9,0,5.08,6.9,42.892,92.6
162,10/16/2020 12:20,-0.1988,0,169.9,0.56,4.5,13.1,43.259,92.5
163,10/16/2020 12:30,-0.1988,0,206.4,0.56,3.94,13.1,43.351,92.4
164,10/16/2020 12:40,-0.1988,0,188.1,0.56,5.64,23.1,43.122,92.5
165,10/16/2020 12:50,-0.2039,0,178.3,0.56,3.38,24.4,43.122,92.9
166,10/16/2020 13:00,-0.2039,0,182.5,0.56,5.08,70.6,43.624,92.9
167,10/16/2020 13:10,-0.2039,0,200.8,0.56,5.64,60.6,43.99,91.9
168,10/16/2020 13:20,-0.2039,0,195.1,0.56,5.08,51.9,43.99,91.1
169,10/16/2020 13:30,-0.2039,0,192.3,0,6.2,40.6,44.263,91
170,10/16/2020 13:40,-0.2039,0,193.7,0,3.94,53.1,44.674,90.5
171,10/16/2020 13:50,-0.2039,0,181.1,0,5.08,130.6,43.9,89.7
172,10/16/2020 14:00,-0.2039,0,175.5,0,3.94,80.6,45.172,89.3
173,10/16/2020 14:10,-0.2039,0,205,0.56,4.5,70.6,45.082,88.1
174,10/16/2020 14:20,-0.2039,0,207.8,0,2.82,61.9,45.082,87.9
175,10/16/2020 14:30,-0.2039,0,196.5,0,3.94,59.4,45.941,87.5
176,10/16/2020 14:40,-0.2039,0,209.2,0,2.82,149.4,45.444,86.5
177,10/16/2020 14:50,-0.2039,0,185.3,0.56,5.64,43.1,46.616,85.5
178,10/16/2020 15:00,-0.2039,0,199.4,0,2.82,126.9,46.571,84.3
179,10/16/2020 15:10,-0.2039,0,207.8,0,4.5,60.6,47.109,82.4
180,10/16/2020 15:20,-0.2039,0,206.4,0,2.26,48.1,46.211,82.4
181,10/16/2020 15:30,-0.2039,0,178.3,0,2.26,66.9,44.991,83.5
182,10/16/2020 15:40,-0.2039,0,186.7,0,5.08,39.4,44.946,84
183,10/16/2020 15:50,-0.2039,0,190.9,0.56,5.08,11.9,44.037,84.4
184,10/16/2020 16:00,-0.2039,0,189.5,0,5.08,10.6,43.624,85.3
185,10/16/2020 16:10,-0.2039,0,183.9,0,4.5,8.1,43.351,85.5
186,10/16/2020 16:20,-0.2039,0,190.9,0,3.94,29.4,43.534,85.1
187,10/16/2020 16:30,-0.2039,0,175.5,0,2.26,24.4,43.624,84.6
188,10/16/2020 16:40,-0.2039,0,182.5,0,1.12,15.6,43.488,84.7
189,10/16/2020 16:50,-0.2039,0,178.3,0,2.82,10.6,43.122,84.4
190,10/16/2020 17:00,-0.2039,0,157.2,0,2.82,3.1,42.755,84.1
191,10/16/2020 17:10,-0.2039,0,161.5,0,5.08,0.6,42.202,85
192,10/16/2020 17:20,-0.2039,0,23.9,0,5.64,0.6,42.202,85.7
193,10/16/2020 17:30,-0.2039,0,158.6,0,1.12,0.6,40.905,88.7
194,10/16/2020 17:40,-0.2039,0,129.2,0,0,0.6,39.877,91
195,10/16/2020 17:50,-0.2039,0,122.1,0,0.56,0.6,39.69,92.9
196,10/16/2020 18:00,-0.2039,0,113.7,0,0,0.6,39.407,93.9
197,10/16/2020 18:10,-0.2039,0,113.7,0,0,0.6,39.267,94.5
198,10/16/2020 18:20,-0.2039,0,143.2,0,0,0.6,38.322,94.9
199,10/16/2020 18:30,-0.2039,0,345.4,0,0,0.6,37.274,95.1
200,10/16/2020 18:40,-0.2039,0,351,0,0,0.6,36.505,95.3
201,10/16/2020 18:50,-0.2039,0,314.5,0,0,0.6,35.589,95.3
202,10/16/2020 19:00,-0.2039,0,273.8,0,0,0.6,35.055,95.4
203,10/16/2020 19:10,-0.2039,0,279.4,0,0,0.6,34.761,95.6
204,10/16/2020 19:20,-0.2039,0,278,0,0,0.6,34.468,95.8
205,10/16/2020 19:30,-0.2039,0,278,0,0,0.6,34.223,96
206,10/16/2020 19:40,-0.2039,0,278,0,0,0.6,33.831,96.1
207,10/16/2020 19:50,-0.2039,0,278,0,0,0.6,33.287,96.2
208,10/16/2020 20:00,-0.2039,0,276.6,0,0,0.6,32.891,96.2
209,10/16/2020 20:10,-0.2039,0,276.6,0,0,0.6,33.089,96.4
210,10/16/2020 20:20,-0.2039,0,276.6,0,0,0.6,32.691,96.5
211,10/16/2020 20:30,-0.2039,0,275.2,0,0,0.6,32.841,96.6
212,10/16/2020 20:40,-0.2039,0,276.6,0,0,0.6,32.94,96.7
213,10/16/2020 20:50,-0.2039,0,300.4,0,0,0.6,32.94,96.8
214,10/16/2020 21:00,-0.2039,0,278,0,0,0.6,32.841,96.9
215,10/16/2020 21:10,-0.2039,0,249.9,0,0,0.6,32.79,96.8
216,10/16/2020 21:20,-0.2039,0,221.8,0,0,0.6,32.891,97
217,10/16/2020 21:30,-0.2039,0,193.7,0,0,0.6,32.641,97.1
218,10/16/2020 21:40,-0.2039,0,102.5,0,0,0.6,32.491,97.2
219,10/16/2020 21:50,-0.2039,0,103.9,0,0,0.6,32.342,97.2
220,10/16/2020 22:00,-0.2039,0,109.5,0,0,0.6,32.243,97.2
221,10/16/2020 22:10,-0.2039,0,109.5,0,0,0.6,32.243,97.2
222,10/16/2020 22:20,-0.2039,0,109.5,0,0,0.6,32.193,97.2
223,10/16/2020 22:30,-0.2039,0,109.5,0,0,0.6,32.193,97.3
224,10/16/2020 22:40,-0.2039,0,109.5,0,0,0.6,32.142,97.2
225,10/16/2020 22:50,-0.2039,0,136.2,0,0,0.6,32.142,97.2
226,10/16/2020 23:00,-0.2039,0,129.2,0,0,0.6,32.142,97
227,10/16/2020 23:10,-0.2039,0,95.5,0,0,0.6,32.193,96.8
228,10/16/2020 23:20,-0.2039,0,95.5,0,0,0.6,31.942,96.7
229,10/16/2020 23:30,-0.2039,0,16.8,0,0,0.6,31.692,96.5
230,10/16/2020 23:40,-0.2039,0,74.4,0,0,0.6,31.44,96.3
231,10/16/2020 23:50,-0.2039,0,103.9,0,0,0.6,31.188,96.2
232,10/17/2020 0:00,-0.2039,0,80,0,0,0.6,30.884,95.9
233,10/17/2020 0:10,-0.2039,0,80,0,0,0.6,30.783,95.9
234,10/17/2020 0:20,-0.2039,0,87,0,0,0.6,30.682,95.9
235,10/17/2020 0:30,-0.2039,0,105.3,0,0,0.6,30.529,95.8
236,10/17/2020 0:40,-0.2039,0,103.9,0,0,0.6,30.225,95.6
237,10/17/2020 0:50,-0.2039,0,188.1,0,0,0.6,29.917,95.4
238,10/17/2020 1:00,-0.2039,0,68.8,0,0,0.6,29.559,95.3
239,10/17/2020 1:10,-0.2039,0,345.4,0,0,0.6,29.406,95.3
240,10/17/2020 1:20,-0.2039,0,278,0,0,0.6,29.457,95.4
241,10/17/2020 1:30,-0.2039,0,231.6,0,0,0.6,29.354,95.6
242,10/17/2020 1:40,-0.2039,0,161.5,0,0,0.6,29.304,95.7
243,10/17/2020 1:50,-0.2039,0,124.9,0,0,0.6,29.457,95.6
244,10/17/2020 2:00,-0.2039,0,124.9,0,0,0.6,29.406,95.7
245,10/17/2020 2:10,-0.2039,0,116.5,0,0,0.6,29.304,95.8
246,10/17/2020 2:20,-0.2039,0,73,0,0,0.6,29.304,96
247,10/17/2020 2:30,-0.2039,0,77.2,0,0,0.6,29.304,96
248,10/17/2020 2:40,-0.2039,0,77.2,0,0,0.6,29.406,96.2
249,10/17/2020 2:50,-0.2039,0,77.2,0,0,0.6,29.199,96.2
250,10/17/2020 3:00,-0.2039,0,164.3,0,0,0.6,29.251,96.2
251,10/17/2020 3:10,-0.2039,0,178.3,0,0,0.6,29.149,96.3
252,10/17/2020 3:20,-0.2039,0,178.3,0,0,0.6,29.097,96.3
253,10/17/2020 3:30,-0.2039,0,230.2,0,0,0.6,29.097,96.2
254,10/17/2020 3:40,-0.2039,0,247.1,0,0,0.6,29.046,96.2
255,10/17/2020 3:50,-0.2039,0,230.2,0,0,0.6,29.149,96.2
256,10/17/2020 4:00,-0.2039,0,230.2,0,0,0.6,29.097,96.3
257,10/17/2020 4:10,-0.2039,0,234.5,0,0,0.6,29.097,96.2
258,10/17/2020 4:20,-0.2039,0,263.9,0,0,0.6,29.251,96.2
259,10/17/2020 4:30,-0.2039,0,290.6,0,0,0.6,29.097,96.2
260,10/17/2020 4:40,-0.2039,0,289.2,0,0,0.6,29.046,96.2
261,10/17/2020 4:50,-0.2039,0,293.4,0,0,0.6,29.097,96.3
262,10/17/2020 5:00,-0.2039,0,308.9,0,0,0.6,29.046,96.3
263,10/17/2020 5:10,-0.2039,0,272.4,0,0,0.6,28.839,96.3
264,10/17/2020 5:20,-0.2039,0,290.6,0,0,0.6,28.787,96.2
265,10/17/2020 5:30,-0.2039,0,276.6,0,0,0.6,28.891,96.2
266,10/17/2020 5:40,-0.2039,0,226,0,0,0.6,28.632,96.4
267,10/17/2020 5:50,-0.2039,0,189.5,0,0,0.6,28.58,96.4
268,10/17/2020 6:00,-0.2039,0,181.1,0,0,0.6,28.425,96.2
269,10/17/2020 6:10,-0.2039,0,179.7,0,0,0.6,28.425,96.2
270,10/17/2020 6:20,-0.2039,0,181.1,0,0,0.6,28.164,96.1
271,10/17/2020 6:30,-0.2039,0,178.3,0,0,0.6,28.112,96.1
272,10/17/2020 6:40,-0.2039,0,178.3,0,0,0.6,28.06,96
273,10/17/2020 6:50,-0.2039,0,176.9,0,0,0.6,27.799,96.1
274,10/17/2020 7:00,-0.2039,0,174.1,0,0,0.6,27.59,95.9
275,10/17/2020 7:10,-0.2039,0,325.7,0,0,0.6,27.538,95.6
276,10/17/2020 7:20,-0.2039,0,293.4,0,0,1.9,27.642,95.6
277,10/17/2020 7:30,-0.2039,0,283.6,0,0,0.6,27.433,95.7
278,10/17/2020 7:40,-0.2039,0,251.3,0,0,3.1,27.433,95.8
279,10/17/2020 7:50,-0.2039,0,234.5,0,0,4.4,27.799,95.9
280,10/17/2020 8:00,-0.2039,0,230.2,0,0,5.6,27.538,95.8
281,10/17/2020 8:10,-0.2039,0,213.4,0,0,4.4,27.486,95.7
282,10/17/2020 8:20,-0.2039,0,207.8,0,0,5.6,27.433,95.7
283,10/17/2020 8:30,-0.2039,0,207.8,0,0,6.9,27.486,95.8
284,10/17/2020 8:40,-0.2039,0,207.8,0,0,13.1,27.327,95.8
285,10/17/2020 8:50,-0.2039,0,196.5,0,0,16.9,27.433,95.8
286,10/17/2020 9:00,-0.2039,0,99.7,0,0,14.4,27.642,95.5
287,10/17/2020 9:10,-0.2039,0,117.9,0,0,13.1,27.538,95.3
288,10/17/2020 9:20,-0.2039,0,117.9,0,0,26.9,27.59,95
289,10/17/2020 9:30,-0.2039,0,117.9,0,0,16.9,27.486,94.9
290,10/17/2020 9:40,-0.2039,0,120.7,0,0,30.6,27.642,94.5
291,10/17/2020 9:50,-0.2039,0,120.7,0,0,23.1,27.799,94.3
292,10/17/2020 10:00,-0.2039,0,120.7,0,0,29.4,28.06,94.4
293,10/17/2020 10:10,-0.2039,0,120.7,0,0,23.1,28.164,94.3
294,10/17/2020 10:20,-0.2039,0,120.7,0,0,35.6,28.008,93.8
295,10/17/2020 10:30,-0.2039,0,120.7,0,0,34.4,28.476,93.3
296,10/17/2020 10:40,-0.2039,0,120.7,0,0,33.1,28.216,92.9
297,10/17/2020 10:50,-0.2039,0,109.5,0,0,44.4,28.58,92.4
298,10/17/2020 11:00,-0.2039,0,102.5,0,0,55.6,28.839,92.6
299,10/17/2020 11:10,-0.2039,0,102.5,0,0,39.4,28.787,92.7
300,10/17/2020 11:20,-0.2039,0,123.5,0,0,39.4,29.199,91.5
301,10/17/2020 11:30,-0.2039,0,94.1,0,0,58.1,29.097,91
302,10/17/2020 11:40,-0.2039,0,96.9,0,0,65.6,29.354,90.7
303,10/17/2020 11:50,-0.2039,0,98.3,0,0,46.9,29.354,90
304,10/17/2020 12:00,-0.2039,0,84.2,0,0,45.6,29.046,89.5
305,10/17/2020 12:10,-0.2039,0,87,0,0,56.9,29.559,89.7
306,10/17/2020 12:20,-0.2039,0,87,0,0,39.4,29.611,89.9
307,10/17/2020 12:30,-0.2039,0,88.4,0,0,39.4,29.097,89.1
308,10/17/2020 12:40,-0.2039,0,81.4,0,0,38.1,28.839,89
309,10/17/2020 12:50,-0.2039,0,80,0,0,36.9,28.735,88.9
310,10/17/2020 13:00,-0.2039,0,26.7,0,0,39.4,28.942,88.8
311,10/17/2020 13:10,-0.2039,0,70.2,0,0,38.1,28.994,88.3
312,10/17/2020 13:20,-0.2039,0,95.5,0,0,44.4,29.199,88.4
313,10/17/2020 13:30,-0.2039,0,95.5,0,0,35.6,29.046,87.9
314,10/17/2020 13:40,-0.2039,0,136.2,0,0,28.1,28.942,87.9
315,10/17/2020 13:50,-0.2039,0,144.6,0,0,30.6,28.839,88
316,10/17/2020 14:00,-0.2039,0,144.6,0,0,24.4,28.787,88
317,10/17/2020 14:10,-0.2039,0,144.6,0,0,29.4,29.097,87.9
318,10/17/2020 14:20,-0.2039,0,144.6,0,0,29.4,28.994,87.9
319,10/17/2020 14:30,-0.2039,0,144.6,0,0,26.9,29.199,88.3
320,10/17/2020 14:40,-0.2039,0,144.6,0,0,26.9,28.994,88
321,10/17/2020 14:50,-0.2039,0,144.6,0,0,24.4,29.149,87.7
322,10/17/2020 15:00,-0.2039,0,129.2,0,0,25.6,28.684,87.6
323,10/17/2020 15:10,-0.2039,0,112.3,0,0,23.1,28.839,87.6
324,10/17/2020 15:20,-0.2039,0,112.3,0,0,21.9,28.787,88.2
325,10/17/2020 15:30,-0.2039,0,112.3,0,0,21.9,28.735,88.6
326,10/17/2020 15:40,-0.2039,0,112.3,0,0,23.1,28.839,88.5
327,10/17/2020 15:50,-0.2039,0,112.3,0,0,20.6,28.684,88.1
328,10/17/2020 16:00,-0.2039,0,112.3,0,0,19.4,28.735,87.8
329,10/17/2020 16:10,-0.2039,0,112.3,0,0,18.1,28.58,88
330,10/17/2020 16:20,-0.2039,0,112.3,0,0,19.4,28.476,88.1
331,10/17/2020 16:30,-0.2039,0,112.3,0,0,16.9,28.58,88.6
332,10/17/2020 16:40,-0.2039,0,112.3,0,0,11.9,28.476,88.4
