#,Date Time,Voltage,Current,Rain,Wind Speed,Gust Speed,Wind Direction,Temp,RH,Solar Radiation
14469,03-12-22 00:51,-0.1988,0,0,0,0,254.1,-1.67,90.9,36.9
14470,03-12-22 01:01,-0.1988,0,0,0,0,254.1,-1.556,90.3,33.1
14471,03-12-22 01:11,-0.1988,0,0,0,0,254.1,-1.785,90,30.6
14472,03-12-22 01:21,-0.1988,0,0,0,0,254.1,-1.699,90.1,33.1
14473,03-12-22 01:31,-0.1988,0,0,0,0,254.1,-1.299,90.3,45.6
14474,03-12-22 01:41,-0.1988,0,0,0,0,254.1,-1.185,89.6,43.1
14475,03-12-22 01:51,-0.1988,0,0,0,0,254.1,-1.015,89,45.6
14476,03-12-22 02:01,-0.1988,0,0,0,0,254.1,-1.128,89.2,41.9
14477,03-12-22 02:11,-0.1988,0,0,0,0,254.1,-1.015,89.6,46.9
14478,03-12-22 02:21,-0.1988,0,0,0,0,254.1,-0.563,90,73.1
14479,03-12-22 02:31,-0.1988,0,0,0,0,254.1,-0.255,89.7,126.9
14480,03-12-22 02:41,-0.1988,0,0,0,0,254.1,-0.227,89,149.4
14481,03-12-22 02:51,-0.1988,0,0.2,0,0,254.1,-0.676,88.8,111.9
14482,03-12-22 03:01,-0.1988,0,0,0,0,254.1,-0.789,89,160.6
14483,03-12-22 03:11,-0.1988,0,0,0,0,254.1,-0.283,88.8,165.6
14484,03-12-22 03:21,-0.1988,0,0,0,0,254.1,-0.116,88.5,286.9
14485,03-12-22 03:31,-0.1988,0,0,0,0,254.1,0.329,87.6,289.4
14486,03-12-22 03:41,-0.1988,0,0,0,0,254.1,0.522,86.8,346.9
14487,03-12-22 03:51,-0.1988,0,0,0,0,254.1,2.37,86,986.9
14488,03-12-22 04:01,-0.1988,0,0,0,0,251.3,3.406,81.2,658.1
14489,03-12-22 04:11,-0.1988,0,0,0,2.26,198,3.195,79.5,631.9
14490,03-12-22 04:21,-0.1988,0,0,0,1.12,178.3,1.913,81,411.9
14491,03-12-22 04:31,-0.1988,0,2.6,0,2.82,181.1,2.316,82.2,509.4
14492,03-12-22 04:41,-0.1988,0,1,0,1.12,181.1,1.507,82.6,348.1
14493,03-12-22 04:51,-0.1988,0,0.6,0,0,190.9,1.235,84.3,495.6
14494,03-12-22 05:01,-0.1988,0,0.2,0,0,176.9,2.503,84.3,581.9
14495,03-12-22 05:11,-0.1988,0,0,0,0,179.7,2.983,82.2,461.9
14496,03-12-22 05:21,-0.1988,0,0,0,0,179.7,2.903,81.5,421.9
14497,03-12-22 05:31,-0.1988,0,0,0,0,172.7,2.37,81.7,301.9
14498,03-12-22 05:41,-0.1988,0,0,0,0,195.1,1.18,82.5,273.1
14499,03-12-22 05:51,-0.1988,0,0,0,0,200.8,0.88,84.5,264.4
14500,03-12-22 06:01,-0.1988,0,0,0,0,199.4,0.907,85.2,280.6
14501,03-12-22 06:11,-0.1988,0,0,0,0,199.4,2.182,85.1,308.1
14502,03-12-22 06:21,-0.1988,0,0,0,0,192.3,1.561,83.4,250.6
14503,03-12-22 06:31,-0.1988,0,0,0,0,189.5,0.825,84.7,220.6
14504,03-12-22 06:41,-0.1988,0,0,0,0,189.5,0.962,85.7,226.9
14505,03-12-22 06:51,-0.1988,0,0,0,0,189.5,0.632,85.5,161.9
14506,03-12-22 07:01,-0.1988,0,0,0,0,186.7,-0.004,86.3,151.9
14507,03-12-22 07:11,-0.1988,0,0,0,0,186.7,-0.06,87,154.4
14508,03-12-22 07:21,-0.1988,0,0,0,0,185.3,0.024,87.2,138.1
14509,03-12-22 07:31,-0.1988,0,0,0,0,185.3,-0.367,86.7,119.4
14510,03-12-22 07:41,-0.1988,0,0,0,0,185.3,-0.62,87.6,100.6
14511,03-12-22 07:51,-0.1988,0,0,0,0,185.3,-0.873,88.5,88.1
14512,03-12-22 08:01,-0.1988,0,0,0,0,185.3,-0.902,88.9,71.9
14513,03-12-22 08:11,-0.1988,0,0,0,0,185.3,-1.27,88.9,70.6
14514,03-12-22 08:21,-0.1988,0,0,0,0,185.3,-1.613,89.3,64.4
14515,03-12-22 08:31,-0.1988,0,0,0,0,185.3,-1.527,89.9,51.9
14516,03-12-22 08:41,-0.1988,0,0,0,0,185.3,-1.641,89.8,33.1
14517,03-12-22 08:51,-0.1988,0,0,0,0,185.3,-1.699,89.9,24.4
14518,03-12-22 09:01,-0.1988,0,0,0,0,185.3,-1.814,90.2,18.1
14519,03-12-22 09:11,-0.1988,0,0,0,0,185.3,-1.842,90.5,13.1
14520,03-12-22 09:21,-0.1988,0,0,0,0,185.3,-1.871,90.7,10.6
14521,03-12-22 09:31,-0.1988,0,0,0,0,185.3,-2.073,90.6,4.4
14522,03-12-22 09:41,-0.1988,0,0,0,0,185.3,-2.218,91,1.9
14523,03-12-22 09:51,-0.1988,0,0,0,0,185.3,-2.073,91.3,0.6
14524,03-12-22 10:01,-0.1988,0,0,0,0,185.3,-1.929,90.6,0.6
14525,03-12-22 10:11,-0.1988,0,0,0,0,185.3,-1.756,89.7,0.6
14526,03-12-22 10:21,-0.1988,0,0,0,0,185.3,-1.556,87.7,0.6
14527,03-12-22 10:31,-0.1988,0,0,0,0,185.3,-1.814,87.2,0.6
14528,03-12-22 10:41,-0.1988,0,0,0,0,185.3,-1.929,88.2,0.6
14529,03-12-22 10:51,-0.1988,0,0,0,0,185.3,-2.044,88.8,0.6
14530,03-12-22 11:01,-0.1988,0,0,0,0,185.3,-2.073,89.1,0.6
14531,03-12-22 11:11,-0.1988,0,0,0,0,185.3,-2.189,88.7,0.6
14532,03-12-22 11:21,-0.1988,0,0,0,0,185.3,-2.392,89.1,0.6
14533,03-12-22 11:31,-0.1988,0,0,0,0,185.3,-2.683,89.4,0.6
14534,03-12-22 11:41,-0.1988,0,0,0,0,185.3,-2.888,89.7,0.6
14535,03-12-22 11:51,-0.1988,0,0,0,0,185.3,-2.947,89.9,0.6
14536,03-12-22 12:01,-0.1988,0,0,0,0,185.3,-2.859,89.9,0.6
14537,03-12-22 12:11,-0.1988,0,0,0,0,185.3,-2.771,89.9,0.6
14538,03-12-22 12:21,-0.1988,0,0,0,0,185.3,-2.83,89.6,0.6
14539,03-12-22 12:31,-0.1988,0,0,0,0,185.3,-2.918,89.3,0.6
14540,03-12-22 12:41,-0.1988,0,0,0,0,185.3,-2.8,89.1,0.6
14541,03-12-22 12:51,-0.1988,0,0,0,0,185.3,-2.83,89.8,0.6
14542,03-12-22 13:01,-0.1988,0,0,0,0,185.3,-2.918,89.8,0.6
14543,03-12-22 13:11,-0.1988,0,0,0,0,185.3,-3.035,89.5,0.6
14544,03-12-22 13:21,-0.1988,0,0,0,0,185.3,-3.065,89.7,0.6
14545,03-12-22 13:31,-0.1988,0,0,0,0,185.3,-3.153,90.2,0.6
14546,03-12-22 13:41,-0.1988,0,0,0,0,185.3,-3.035,90.6,0.6
14547,03-12-22 13:51,-0.1988,0,0,0,0,185.3,-2.976,90.8,0.6
14548,03-12-22 14:01,-0.1988,0,0,0,0,185.3,-3.035,90.3,0.6
14549,03-12-22 14:11,-0.1988,0,0,0,0,185.3,-3.006,90.8,0.6
14550,03-12-22 14:21,-0.1988,0,0,0,0,185.3,-3.006,90.9,0.6
14551,03-12-22 14:31,-0.1988,0,0,0,0,185.3,-3.065,90.3,0.6
14552,03-12-22 14:41,-0.1988,0,0,0,0,185.3,-3.39,90.3,0.6
14553,03-12-22 14:51,-0.1988,0,0,0,0,185.3,-3.657,90.9,0.6
14554,03-12-22 15:01,-0.1988,0,0,0,0,185.3,-3.807,90.9,0.6
14555,03-12-22 15:11,-0.1988,0,0,0,0,185.3,-4.227,90.7,0.6
14556,03-12-22 15:21,-0.1988,0,0,0,0,185.3,-4.53,90.9,0.6
14557,03-12-22 15:31,-0.1988,0,0,0,0,185.3,-4.712,91.3,0.6
14558,03-12-22 15:41,-0.1988,0,0,0,0,185.3,-4.895,91.4,0.6
14559,03-12-22 15:51,-0.1988,0,0,0,0,185.3,-5.049,91.4,0.6
14560,03-12-22 16:01,-0.1988,0,0,0,0,185.3,-5.079,91.4,0.6
14561,03-12-22 16:11,-0.1988,0,0,0,0,185.3,-5.202,91.4,0.6
14562,03-12-22 16:21,-0.1988,0,0,0,0,185.3,-5.202,91.6,0.6
14563,03-12-22 16:31,-0.1988,0,0,0,0,185.3,-5.326,91.6,0.6
14564,03-12-22 16:41,-0.1988,0,0,0,0,185.3,-5.264,91.8,0.6
14565,03-12-22 16:51,-0.1988,0,0,0,0,185.3,-5.233,91.9,0.6
14566,03-12-22 17:01,-0.1988,0,0,0,0,185.3,-5.202,91.9,0.6
14567,03-12-22 17:11,-0.1988,0,0,0,0,185.3,-5.295,91.8,0.6
14568,03-12-22 17:21,-0.1988,0,0,0,0,185.3,-5.791,91.6,0.6
14569,03-12-22 17:31,-0.1988,0,0,0,0,185.3,-6.262,91.6,0.6
14570,03-12-22 17:41,-0.1988,0,0,0,0,185.3,-6.579,91.7,0.6
14571,03-12-22 17:51,-0.1988,0,0,0,0,185.3,-6.962,91.8,0.6
14572,03-12-22 18:01,-0.1988,0,0,0,0,185.3,-7.122,92,0.6
14573,03-12-22 18:11,-0.1988,0,0,0,0,185.3,-7.316,92,0.6
14574,03-12-22 18:21,-0.1988,0,0,0,0,185.3,-7.316,92.2,0.6
14575,03-12-22 18:31,-0.1988,0,0,0,0,185.3,-7.413,92.4,0.6
14576,03-12-22 18:41,-0.1988,0,0,0,0,185.3,-7.381,92.6,0.6
14577,03-12-22 18:51,-0.1988,0,0,0,0,185.3,-7.575,92.6,0.6
14578,03-12-22 19:01,-0.1988,0,0,0,0,185.3,-7.771,92.6,0.6
14579,03-12-22 19:11,-0.1988,0,0,0,0,185.3,-7.869,92.7,0.6
14580,03-12-22 19:21,-0.1988,0,0,0,0,185.3,-7.935,93,0.6
14581,03-12-22 19:31,-0.1988,0,0,0,0,185.3,-7.902,93.1,0.6
14582,03-12-22 19:41,-0.1988,0,0,0,0,185.3,-8.099,93.1,0.6
14583,03-12-22 19:51,-0.1988,0,0,0,0,185.3,-8.297,93.1,0.6
14584,03-12-22 20:01,-0.1988,0,0,0,0,185.3,-8.297,93.2,0.6
14585,03-12-22 20:11,-0.1988,0,0,0,0,185.3,-8.497,93.2,0.6
14586,03-12-22 20:21,-0.1988,0,0,0,0,185.3,-8.497,93.3,0.6
14587,03-12-22 20:31,-0.1988,0,0,0,0,185.3,-8.43,93.5,0.6
14588,03-12-22 20:41,-0.1988,0,0,0,0,185.3,-8.364,93.6,0.6
14589,03-12-22 20:51,-0.1988,0,0,0,0,185.3,-8.463,93.6,0.6
14590,03-12-22 21:01,-0.1988,0,0,0,0,185.3,-8.43,93.7,0.6
14591,03-12-22 21:11,-0.1988,0,0,0,0,185.3,-8.033,93.8,0.6
14592,03-12-22 21:21,-0.1988,0,0,0,0,185.3,-7.804,94.1,0.6
14593,03-12-22 21:31,-0.1988,0,0,0,0,185.3,-8.198,93.9,0.6
14594,03-12-22 21:41,-0.1988,0,0,0,0,185.3,-7.836,94.1,0.6
14595,03-12-22 21:51,-0.1988,0,0,0,0,185.3,-7.122,94.3,0.6
14596,03-12-22 22:01,-0.1988,0,0,0,0,185.3,-7.026,94.4,0.6
14597,03-12-22 22:11,-0.1988,0,0,0,0,186.7,-6.802,94.5,1.9
14598,03-12-22 22:21,-0.1988,0,0,0,0,186.7,-6.706,94.3,4.4
14599,03-12-22 22:31,-0.1988,0,0,0,0,205,-6.515,94.5,6.9
14600,03-12-22 22:41,-0.1988,0,0,0,0,221.8,-6.452,94.5,21.9
14601,03-12-22 22:51,-0.1988,0,0,0,0,221.8,-6.294,94.5,13.1
14602,03-12-22 23:01,-0.1988,0,0,0,0,221.8,-5.823,94.6,21.9
14603,03-12-22 23:11,-0.1988,0,0,0,0,221.8,-5.76,94.6,26.9
14604,03-12-22 23:21,-0.1988,0,0,0,0,221.8,-5.079,94.6,33.1
14605,03-12-22 23:31,-0.1988,0,0,0,0,221.8,-5.172,94.5,36.9
14606,03-12-22 23:41,-0.1988,0,0,0,0,221.8,-4.743,94.3,56.9
14607,03-12-22 23:51,-0.1988,0,0,0,0,221.8,-3.657,94.3,59.4
14608,03/13/22 12:01:49  AM,-0.1988,0,0,0,0,221.8,-2.479,93.5,356.9
14609,03/13/22 12:11:49  AM,-0.1988,0,0,0,0,221.8,-1.356,92,281.9
14610,03/13/22 12:21:49  AM,-0.1988,0,0,0,0,221.8,-0.171,89.1,208.1
14611,03/13/22 12:31:49  AM,-0.1988,0,0,0,0,221.8,-0.143,86.5,205.6
14612,03/13/22 12:41:49  AM,-0.1988,0,0,0,0,221.8,0.024,84.3,193.1
14613,03/13/22 12:51:49  AM,-0.1988,0,0,0,0,221.8,0.605,82.7,208.1
14614,03/13/22 01:01:49  AM,-0.1988,0,0,0,0,221.8,0.55,79.9,146.9
14615,03/13/22 01:11:49  AM,-0.1988,0,0,0,0,221.8,0.632,79.7,179.4
14616,03/13/22 01:21:49  AM,-0.1988,0,0,0,0,221.8,0.934,79.4,179.4
14617,03/13/22 01:31:49  AM,-0.1988,0,0,0,0,221.8,1.071,77.5,236.9
14618,03/13/22 01:41:49  AM,-0.1988,0,0,0,0,221.8,1.371,76,201.9
14619,03/13/22 01:51:49  AM,-0.1988,0,0,0,0,221.8,1.832,74.1,216.9
14620,03/13/22 02:01:49  AM,-0.1988,0,0,0,0,221.8,2.262,74.2,236.9
14621,03/13/22 02:11:49  AM,-0.1988,0,0,0,0,221.8,2.074,73.4,198.1
14622,03/13/22 02:21:49  AM,-0.1988,0,0,0,0,221.8,2.717,73,360.6
14623,03/13/22 02:31:49  AM,-0.1988,0,0,0,0,221.8,3.459,69.4,435.6
14624,03/13/22 02:41:49  AM,-0.1988,0,0,0,0,221.8,3.248,68.8,345.6
14625,03/13/22 02:51:49  AM,-0.1988,0,0,0,0,240.1,2.983,68.4,215.6
14626,03/13/22 03:01:49  AM,-0.1988,0,0,0,0,240.1,2.074,68.7,164.4
14627,03/13/22 03:11:49  AM,-0.1988,0,0,0,0,255.5,1.886,70.4,156.9
14628,03/13/22 03:21:49  AM,-0.1988,0,0,0,0,259.7,2.074,70.2,148.1
14629,03/13/22 03:31:49  AM,-0.1988,0,0,0,0,248.5,2.53,68.9,225.6
14630,03/13/22 03:41:49  AM,-0.1988,0,0,0,0,266.7,4.584,64.5,403.1
14631,03/13/22 03:51:49  AM,-0.1937,0,0,0,1.12,261.1,7.494,58.9,351.9
14632,03/13/22 04:01:49  AM,-0.1988,0,0,0,2.26,226,8.618,53.3,799.4
14633,03/13/22 04:11:49  AM,-0.1937,0,0,0,0,206.4,8.742,50.1,811.9
14634,03/13/22 04:21:49  AM,-0.1937,0,0,0,0,210.6,7.67,49.8,388.1
14635,03/13/22 04:31:49  AM,-0.1937,0,0,0,0,283.6,9.04,49.8,808.1
14636,03/13/22 04:41:49  AM,-0.1937,0,0,0,0.56,263.9,7.77,48,861.9
14637,03/13/22 04:51:49  AM,-0.1937,0,0,0,1.12,255.5,8.767,48.8,896.9
14638,03/13/22 05:01:49  AM,-0.1937,0,0,0,2.26,223.2,7.066,46.6,754.4
14639,03/13/22 05:11:49  AM,-0.1937,0,0,0,0.56,189.5,6.509,48.9,640.6
14640,03/13/22 05:21:49  AM,-0.1937,0,0,0,0,176.9,8.02,50.9,844.4
14641,03/13/22 05:31:49  AM,-0.1937,0,0,0,0,235.9,8.369,49.2,410.6
14642,03/13/22 05:41:49  AM,-0.1937,0,0,0,2.26,228.8,5.642,49.8,394.4
14643,03/13/22 05:51:49  AM,-0.1937,0,0,0,3.38,221.8,7.82,49.6,231.9
14644,03/13/22 06:01:49  AM,-0.1937,0,0,0,1.7,182.5,7.015,47.8,573.1
14645,03/13/22 06:11:49  AM,-0.1937,0,0,0,1.12,214.8,6.611,48.9,123.1
14646,03/13/22 06:21:49  AM,-0.1937,0,0,0,2.26,207.8,5.975,49,198.1
14647,03/13/22 06:31:49  AM,-0.1937,0,0,0,2.82,206.4,6.737,50.9,138.1
14648,03/13/22 06:41:49  AM,-0.1937,0,0,0,1.7,185.3,5.514,50.5,151.9
14649,03/13/22 06:51:49  AM,-0.1937,0,0,0,1.7,261.1,4.584,54.6,134.4
14650,03/13/22 07:01:49  AM,-0.1937,0,0,0,0,272.4,4.558,56.5,276.9
14651,03/13/22 07:11:49  AM,-0.1937,0,0,0,0.56,297.6,5.05,55.6,165.6
14652,03/13/22 07:21:49  AM,-0.1937,0,0,0,1.12,289.2,4.947,54.1,136.9
14653,03/13/22 07:31:49  AM,-0.1937,0,0,0,1.12,179.7,5.179,56.3,154.4
14654,03/13/22 07:41:49  AM,-0.1937,0,0,0,0,179.7,5.591,55.3,191.9
14655,03/13/22 07:51:49  AM,-0.1937,0,0,0,1.7,195.1,5.514,53.2,164.4
14656,03/13/22 08:01:49  AM,-0.1937,0,0,0,2.82,240.1,4.921,54,94.4
14657,03/13/22 08:11:49  AM,-0.1937,0,0,0,1.7,212,4.194,55.8,113.1
14658,03/13/22 08:21:49  AM,-0.1937,0,0,0,0,251.3,3.827,58.9,73.1
14659,03/13/22 08:31:49  AM,-0.1937,0,0,0,0,280.8,3.142,61.4,76.9
14660,03/13/22 08:41:49  AM,-0.1937,0,0,0,0,282.2,2.503,63.9,69.4
14661,03/13/22 08:51:49  AM,-0.1988,0,0,0,0,317.3,2.074,66.6,60.6
14662,03/13/22 09:01:49  AM,-0.1937,0,0,0,0,317.3,1.724,68,44.4
14663,03/13/22 09:11:49  AM,-0.1988,0,0,0,0,317.3,1.289,70,33.1
14664,03/13/22 09:21:49  AM,-0.1988,0,0,0,0,317.3,0.852,72.1,24.4
14665,03/13/22 09:31:49  AM,-0.1988,0,0,0,0,317.3,0.384,74,11.9
14666,03/13/22 09:41:49  AM,-0.1988,0,0,0,0,317.3,-0.088,75.6,5.6
14667,03/13/22 09:51:49  AM,-0.1988,0,0,0,0,317.3,-0.676,77.5,0.6
14668,03/13/22 10:01:49  AM,-0.1988,0,0,0,0,317.3,-1.071,79.8,0.6
14669,03/13/22 10:11:49  AM,-0.1988,0,0,0,0,317.3,-1.213,81.5,0.6
14670,03/13/22 10:21:49  AM,-0.1988,0,0,0,0,317.3,-1.327,82.7,0.6
14671,03/13/22 10:31:49  AM,-0.1988,0,0,0,0,317.3,-1.356,83.7,0.6
14672,03/13/22 10:41:49  AM,-0.1988,0,0,0,0,317.3,-1.47,84.4,0.6
14673,03/13/22 10:51:49  AM,-0.1988,0,0,0,0,317.3,-1.242,84.5,0.6
14674,03/13/22 11:01:49  AM,-0.1988,0,0,0,0,317.3,-0.789,84.5,0.6
14675,03/13/22 11:11:49  AM,-0.1988,0,0,0,0,317.3,-0.648,83.9,0.6
14676,03/13/22 11:21:49  AM,-0.1988,0,0,0,0,317.3,-0.591,83.3,0.6
14677,03/13/22 11:31:49  AM,-0.1988,0,0,0,0,317.3,-0.591,83.2,0.6
14678,03/13/22 11:41:49  AM,-0.1988,0,0,0,0,317.3,-0.535,83.4,0.6
14679,03/13/22 11:51:49  AM,-0.1988,0,0,0,0,317.3,-0.479,84.2,0.6
14680,03/13/22 12:01:49  PM,-0.1988,0,0,0,0,327.1,-0.535,84.3,0.6
14681,03/13/22 12:11:49  PM,-0.1988,0,0,0,0,329.9,-0.451,84.6,0.6
14682,03/13/22 12:21:49  PM,-0.1988,0,0,0,0,195.1,-0.507,85.4,0.6
14683,03/13/22 12:31:49  PM,-0.1988,0,0,0,0,195.1,-0.395,85.8,0.6
14684,03/13/22 12:41:49  PM,-0.1988,0,0,0,0,195.1,-0.255,85.9,0.6
14685,03/13/22 12:51:49  PM,-0.1988,0,0,0,0,193.7,-0.311,86.1,0.6
14686,03/13/22 01:01:49  PM,-0.1988,0,0,0,0,299,-0.563,88,0.6
14687,03/13/22 01:11:49  PM,-0.1988,0,0,0,0,314.5,-0.76,89.8,0.6
14688,03/13/22 01:21:49  PM,-0.1988,0,0,0,0,314.5,-0.873,91.1,0.6
14689,03/13/22 01:31:49  PM,-0.1988,0,0,0,0,314.5,-0.873,91.4,0.6
14690,03/13/22 01:41:49  PM,-0.1988,0,0,0,0,314.5,-0.958,91.7,0.6
14691,03/13/22 01:51:49  PM,-0.1988,0,0,0,0,314.5,-0.958,91.6,0.6
14692,03/13/22 02:01:49  PM,-0.1988,0,0,0,0,314.5,-1.015,91.8,0.6
14693,03/13/22 02:11:49  PM,-0.1988,0,0,0,0,314.5,-1.128,92,0.6
14694,03/13/22 02:21:49  PM,-0.1988,0,0,0,0,314.5,-1.242,92.2,0.6
14695,03/13/22 02:31:49  PM,-0.1988,0,0,0,0,311.7,-1.242,92.4,0.6
14696,03/13/22 02:41:49  PM,-0.1988,0,0,0,0,306.1,-1.299,92.4,0.6
14697,03/13/22 02:51:49  PM,-0.1988,0,0,0,0,306.1,-1.356,92.4,0.6
14698,03/13/22 03:01:49  PM,-0.1988,0,0,0,0,306.1,-1.441,92.5,0.6
14699,03/13/22 03:11:49  PM,-0.1988,0,0,0,0,306.1,-1.413,92.6,0.6
14700,03/13/22 03:21:49  PM,-0.1988,0,0,0,0,306.1,-1.384,92.5,0.6
14701,03/13/22 03:31:49  PM,-0.1988,0,0,0,0,306.1,-1.441,92.3,0.6
14702,03/13/22 03:41:49  PM,-0.1988,0,0,0,0,306.1,-1.441,92.3,0.6
14703,03/13/22 03:51:49  PM,-0.1988,0,0,0,0,306.1,-1.441,92.1,0.6
14704,03/13/22 04:01:49  PM,-0.1988,0,0,0,0,306.1,-1.327,91.6,0.6
14705,03/13/22 04:11:49  PM,-0.1988,0,0,0,0,306.1,-1.327,91.4,0.6
14706,03/13/22 04:21:49  PM,-0.1988,0,0,0,0,306.1,-1.27,91.3,0.6
14707,03/13/22 04:31:49  PM,-0.1988,0,0,0,0,307.5,-1.356,91.1,0.6
14708,03/13/22 04:41:49  PM,-0.1988,0,0,0,0,307.5,-1.441,91.5,0.6
14709,03/13/22 04:51:49  PM,-0.1988,0,0,0,0,307.5,-1.441,91.9,0.6
14710,03/13/22 05:01:49  PM,-0.1988,0,0,0,0,307.5,-1.498,91.9,0.6
14711,03/13/22 05:11:49  PM,-0.1988,0,0,0,0,307.5,-1.67,92,0.6
14712,03/13/22 05:21:49  PM,-0.1988,0,0,0,0,307.5,-1.785,92.3,0.6
14713,03/13/22 05:31:49  PM,-0.1988,0,0,0,0,307.5,-1.842,92.7,0.6
14714,03/13/22 05:41:49  PM,-0.1988,0,0,0,0,307.5,-1.929,93.2,0.6
14715,03/13/22 05:51:49  PM,-0.1988,0,0,0,0,307.5,-1.986,93.3,0.6
14716,03/13/22 06:01:49  PM,-0.1988,0,0,0,0,307.5,-1.842,93.5,0.6
14717,03/13/22 06:11:49  PM,-0.1988,0,0,0,0,307.5,-1.727,93.4,0.6
14718,03/13/22 06:21:49  PM,-0.1988,0,0,0,0,307.5,-1.871,93,0.6
14719,03/13/22 06:31:49  PM,-0.1988,0,0,0,0,306.1,-1.699,92.7,0.6
14720,03/13/22 06:41:49  PM,-0.1988,0,0,0,0,306.1,-1.785,92.5,0.6
14721,03/13/22 06:51:49  PM,-0.1988,0,0,0,0,306.1,-1.842,92.5,0.6
14722,03/13/22 07:01:49  PM,-0.1988,0,0,0,0,306.1,-1.785,92.5,0.6
14723,03/13/22 07:11:49  PM,-0.1988,0,0,0,0,306.1,-1.785,92.5,0.6
14724,03/13/22 07:21:49  PM,-0.1988,0,0,0,0,307.5,-1.67,92.7,0.6
14725,03/13/22 07:31:49  PM,-0.1988,0,0,0,0,307.5,-1.756,92.3,0.6
14726,03/13/22 07:41:49  PM,-0.1988,0,0,0,0,307.5,-1.727,92.2,0.6
14727,03/13/22 07:51:49  PM,-0.1988,0,0,0,0,307.5,-1.785,92.3,0.6
14728,03/13/22 08:01:49  PM,-0.1988,0,0,0,0,307.5,-1.727,92.1,0.6
14729,03/13/22 08:11:49  PM,-0.1988,0,0,0,0,307.5,-1.756,92,0.6
14730,03/13/22 08:21:49  PM,-0.1988,0,0,0,0,307.5,-1.842,92,0.6
14731,03/13/22 08:31:49  PM,-0.1988,0,0,0,0,307.5,-1.641,91.7,0.6
14732,03/13/22 08:41:49  PM,-0.1988,0,0,0,0,307.5,-1.613,91,0.6
14733,03/13/22 08:51:49  PM,-0.1988,0,0,0,0,307.5,-1.785,91.2,0.6
14734,03/13/22 09:01:49  PM,-0.1988,0,0,0,0,307.5,-1.842,91.6,0.6
14735,03/13/22 09:11:49  PM,-0.1988,0,0,0,0,307.5,-1.929,91.9,0.6
14736,03/13/22 09:21:49  PM,-0.1988,0,0,0,0,307.5,-1.9,92.1,0.6
14737,03/13/22 09:31:49  PM,-0.1988,0,0,0,0,307.5,-1.9,91.8,0.6
14738,03/13/22 09:41:49  PM,-0.1988,0,0,0,0,307.5,-1.9,91.7,0.6
14739,03/13/22 09:51:49  PM,-0.1988,0,0,0,0,307.5,-1.814,91.8,0.6
14740,03/13/22 10:01:49  PM,-0.1988,0,0,0,0,307.5,-1.756,91.7,0.6
14741,03/13/22 10:11:49  PM,-0.1988,0,0,0,0,307.5,-1.814,91.6,0.6
14742,03/13/22 10:21:49  PM,-0.1988,0,0,0,0,307.5,-1.785,91.7,1.9
14743,03/13/22 10:31:49  PM,-0.1988,0,0,0,0,307.5,-1.67,91.6,4.4
14744,03/13/22 10:41:49  PM,-0.1988,0,0,0,0,307.5,-1.556,91.4,5.6
14745,03/13/22 10:51:49  PM,-0.1988,0,0,0,0,307.5,-1.498,91.4,5.6
14746,03/13/22 11:01:49  PM,-0.1988,0,0,0,0,307.5,-1.527,91.3,5.6
14747,03/13/22 11:11:49  PM,-0.1988,0,0,0,0,306.1,-1.498,91.1,13.1
14748,03/13/22 11:21:49  PM,-0.1988,0,0,0,0,306.1,-1.157,91,15.6
14749,03/13/22 11:31:49  PM,-0.1988,0,0,0,0,306.1,-0.817,90.6,28.1
14750,03/13/22 11:41:49  PM,-0.1988,0,0,0,0,306.1,-0.283,90,35.6
14751,03/13/22 11:51:49  PM,-0.1988,0,0,0,0,304.7,-0.283,88.7,33.1
14752,03/14/22 12:01:49  AM,-0.1988,0,0,0,0,293.4,-0.088,88.4,74.4
14753,03/14/22 12:11:49  AM,-0.1988,0,0,0,0,280.8,0.439,87.5,144.4
14754,03/14/22 12:21:49  AM,-0.1988,0,0,0,0,280.8,0.77,86,145.6
14755,03/14/22 12:31:49  AM,-0.1988,0,0,0,0,280.8,0.852,84.3,129.4
14756,03/14/22 12:41:49  AM,-0.1988,0,0,0,0,279.4,0.88,83.8,145.6
14757,03/14/22 12:51:49  AM,-0.1988,0,0,0,0,276.6,1.071,82.9,156.9
14758,03/14/22 01:01:49  AM,-0.1988,0,0.4,0,0,276.6,1.235,83.1,151.9
14759,03/14/22 01:11:49  AM,-0.1988,0,0,0,0,261.1,1.507,83.1,204.4
14760,03/14/22 01:21:49  AM,-0.1988,0,0,0,0,255.5,1.751,83.3,230.6
14761,03/14/22 01:31:49  AM,-0.1988,0,0,0,0,233.1,1.643,82.3,201.9
14762,03/14/22 01:41:49  AM,-0.1988,0,0,0,0,221.8,1.994,81.5,188.1
14763,03/14/22 01:51:49  AM,-0.1988,0,0,0,0,221.8,2.423,80,195.6
14764,03/14/22 02:01:49  AM,-0.1988,0,0,0,0,217.6,2.316,79.7,210.6
14765,03/14/22 02:11:49  AM,-0.1988,0,0,0,0,217.6,2.557,79.7,265.6
14766,03/14/22 02:21:49  AM,-0.1988,0,0,0,0,202.2,3.036,78,284.4
14767,03/14/22 02:31:49  AM,-0.1988,0,0,0,0,154.4,3.168,76.5,281.9
14768,03/14/22 02:41:49  AM,-0.1988,0,0,0,0,185.3,3.932,74.4,274.4
14769,03/14/22 02:51:49  AM,-0.1988,0,0,0,0,209.2,3.354,70.5,254.4
